Date;Catégorie d'appareil;Continent;Pays;Utilisateurs;Sessions;Pages vues;Chiffre d'affaires;Transactions;Taux de rebond
20200604;desktop;Europe;Belgium;8 958;12 982;21 637;10 453;543;64%
20200604;desktop;Europe;Switzerland;36 039;64 356;76 614;18 455;229;39%
20200604;mobile;Asia;Indonesia;8 117;11 432;14 847;44 063;115;35%
20200604;mobile;Europe;France;8 024;12 158;17 369;28 833;721;16%
20200604;mobile;Europe;Italy;2 233;3 661;5 547;23 619;271;10%
20200604;desktop;Europe;Sweden;21 682;27 445;37 088;45 941;905;22%
20200604;mobile;Asia;South Korea;19 479;30 435;43 479;19 671;736;33%
20200604;mobile;Europe;Spain;63 444;74 641;91 025;9 313;628;13%
20200604;desktop;Oceania;New Zealand;8 411;16 822;27 133;705;835;83%
20200604;mobile;Europe;Sweden;49 651;87 107;97 873;46 408;537;45%
20200604;desktop;Americas;United States;60 261;64 796;76 231;17 599;632;79%
20200604;mobile;Americas;United States;35 322;51 944;64 930;46 027;943;43%
20200604;desktop;Americas;Brazil;71 555;76 122;87 497;21 423;89;46%
20200604;desktop;Americas;Canada;44 199;71 288;77 487;32 693;324;33%
20200604;mobile;Americas;Canada;32 387;37 659;43 286;39 161;38;29%
20200604;desktop;Americas;Mexico;2 002;2 472;2 658;20 529;703;48%
20200604;desktop;Americas;Colombia;18 075;20 083;30 897;49 717;70;49%
20200604;tablet;Americas;United States;49 512;70 731;90 681;36 531;632;19%
20200604;mobile;Americas;Brazil;34 481;53 047;68 009;41 555;184;26%
20200604;desktop;Americas;Argentina;7 187;12 608;18 273;20 787;728;61%
20200604;mobile;Americas;Mexico;7 407;13 976;16 839;33 583;535;54%
20200604;tablet;Americas;Canada;9 886;10 517;14 023;16 058;511;53%
20200604;mobile;Africa;South Africa;15 462;20 615;32 723;42 586;267;80%
20200604;desktop;Africa;Morocco;74 295;79 037;88 806;8 020;232;31%
20200604;desktop;Africa;Nigeria;6 992;9 578;11 680;39 300;138;29%
20200604;desktop;Africa;South Africa;34 009;35 799;53 432;36 321;802;19%
20200604;mobile;Africa;Nigeria;33 317;42 714;68 893;34 044;701;74%
20200604;desktop;Africa;Algeria;825;916;1 527;16 800;67;14%
20200604;desktop;Africa;Egypt;44 854;61 444;99 103;28 333;176;41%
20200604;desktop;Africa;Kenya;4 668;9 154;14 530;29 767;222;76%
20200604;mobile;Africa;Egypt;12 247;17 496;18 613;27 819;569;28%
20200604;mobile;Americas;Argentina;131;222;249;6 824;698;55%
20200604;mobile;Americas;Colombia;38 464;60 100;65 326;10 796;467;31%
20200604;tablet;Americas;Brazil;72 765;84 611;89 064;34 698;232;20%
20200605;desktop;Oceania;New Zealand;4 691;7 952;8 550;21 787;835;19%
20200605;desktop;Europe;Sweden;61 990;70 443;97 838;8 979;1 000;49%
20200605;mobile;Asia;China;63 757;73 284;79 657;26 145;848;68%
20200605;mobile;Europe;Belgium;51 216;68 288;96 180;17 151;346;61%
20200605;mobile;Europe;Poland;35 207;46 943;49 414;9 892;512;72%
20200605;tablet;Europe;United Kingdom;36 605;39 788;51 673;486;742;41%
20200605;mobile;Europe;Russia;47 282;68 525;77 869;44 901;46;73%
20200605;mobile;Europe;Sweden;18 238;23 685;35 351;30 718;713;84%
20200605;tablet;Asia;India;3 897;6 604;10 483;47 600;222;45%
20200605;desktop;Europe;Finland;20 362;22 375;26 324;49 808;966;45%
20200605;mobile;Oceania;New Zealand;43 579;56 596;85 751;29 197;18;37%
20200605;mobile;Asia;South Korea;4 340;5 710;7 513;22 626;561;14%
20200605;mobile;Europe;Finland;42 376;56 501;63 484;49 159;764;81%
20200605;tablet;Oceania;Australia;18 706;32 252;41 349;5 844;307;41%
20200605;tablet;Asia;Japan;4 703;4 950;6 188;17 317;833;34%
20200605;tablet;Europe;Switzerland;35 678;45 161;61 865;18 918;717;23%
20200605;tablet;Europe;Germany;30 237;40 316;60 173;44 379;840;34%
20200605;tablet;Europe;Spain;26 945;39 051;51 383;33 502;190;46%
20200605;tablet;Europe;Italy;47 199;57 560;67 718;20 970;896;71%
20200605;desktop;Asia;India;40 353;49 211;64 751;24 097;124;67%
20200605;desktop;Europe;United Kingdom;5 824;7 372;8 572;4 255;580;21%
20200605;mobile;Asia;India;65 734;74 698;88 926;7 961;278;76%
20200605;desktop;Europe;Spain;7 434;10 471;15 865;43 025;89;11%
20200605;desktop;Europe;Germany;28 428;41 805;65 321;23 392;647;21%
20200605;desktop;Europe;Italy;20 286;32 719;43 051;23 168;966;26%
20200605;desktop;Europe;France;54 029;81 863;94 095;20 147;16;85%
20200605;mobile;Europe;United Kingdom;39 732;66 220;79 783;34 799;474;24%
20200605;desktop;Europe;Russia;8 770;11 101;15 635;43 375;219;38%
20200605;desktop;Asia;Japan;44 255;51 460;60 541;23 970;649;41%
20200605;mobile;Europe;Germany;42 603;78 894;95 053;5 236;188;72%
20200605;desktop;Europe;Portugal;4 070;6 899;8 845;17 273;964;53%
20200605;mobile;Asia;Japan;31 488;61 742;88 203;12 754;697;50%
20200605;desktop;Asia;China;17 164;26 406;34 294;42 894;976;82%
20200605;desktop;Europe;Switzerland;34 403;57 338;68 259;20 831;374;21%
20200605;desktop;Oceania;Australia;31 492;51 626;60 030;1 357;918;76%
20200605;desktop;Asia;Indonesia;17 329;23 105;36 102;5 144;223;26%
20200605;desktop;Asia;South Korea;42 793;57 829;68 844;45 658;482;69%
20200605;mobile;Europe;France;28 368;49 769;62 999;73;564;35%
20200605;desktop;Europe;Belgium;14 907;19 359;21 274;18 058;603;25%
20200605;mobile;Europe;Italy;1 132;1 856;2 264;49 452;241;72%
20200605;mobile;Oceania;Australia;19 630;38 490;50 645;17 451;956;18%
20200605;desktop;Europe;Poland;33 664;62 342;67 034;42 860;424;47%
20200605;mobile;Asia;Indonesia;22 989;34 311;44 560;40 430;482;21%
20200605;mobile;Europe;Switzerland;38 730;65 645;85 253;32 091;85;15%
20200605;mobile;Europe;Spain;59 661;69 373;95 032;26 460;279;28%
20200605;desktop;Americas;United States;23 973;44 395;66 261;48 795;244;38%
20200605;mobile;Americas;United States;7 097;8 350;10 060;32 848;655;49%
20200605;desktop;Americas;Brazil;50 321;68 002;87 182;8 165;256;72%
20200605;desktop;Americas;Canada;6 586;9 979;14 462;40 031;833;53%
20200605;tablet;Americas;United States;38 994;53 416;83 463;40 132;177;15%
20200605;desktop;Americas;Mexico;36 488;50 678;79 185;44 306;860;45%
20200605;mobile;Americas;Canada;9 865;18 971;30 112;41 670;265;64%
20200605;mobile;Americas;Mexico;19 212;28 675;45 516;5 475;23;24%
20200605;desktop;Americas;Colombia;38 885;67 043;80 775;37 891;594;66%
20200605;mobile;Americas;Brazil;32 606;59 283;87 181;2 475;736;51%
20200605;tablet;Americas;Canada;22 891;25 155;35 430;42 898;744;47%
20200605;desktop;Africa;Egypt;4 736;7 517;8 171;37 440;924;41%
20200605;desktop;Americas;Argentina;52 573;67 401;87 534;36 361;128;64%
20200605;desktop;Africa;Algeria;31 649;54 567;88 011;21 050;370;50%
20200605;desktop;Africa;Morocco;8 487;10 609;13 778;9 882;226;44%
20200605;desktop;Africa;Nigeria;72 108;75 903;84 337;16 353;740;21%
20200605;desktop;Africa;South Africa;41 036;71 993;77 412;27 298;411;55%
20200605;mobile;Africa;Morocco;16 025;29 136;46 248;18 652;552;48%
20200605;mobile;Africa;South Africa;25 223;33 188;39 985;23 785;251;65%
20200605;mobile;Americas;Colombia;41 812;46 979;54 627;12 108;150;22%
20200605;mobile;Africa;Algeria;7 717;9 768;10 503;47 469;810;41%
20200605;mobile;Africa;Egypt;2 259;2 824;3 868;16 025;878;76%
20200605;mobile;Africa;Kenya;1 663;1 788;2 384;6 213;893;33%
20200605;mobile;Africa;Nigeria;21 320;34 950;37 581;32 800;343;84%
20200605;tablet;Americas;Brazil;10 415;18 272;24 692;14 978;40;68%
20200605;tablet;Americas;Mexico;9 913;13 962;17 674;15 109;288;66%
20200606;desktop;Europe;Portugal;20 574;30 707;33 744;9 510;196;27%
20200606;mobile;Europe;Belgium;37 611;62 686;85 871;34 778;344;69%
20200606;mobile;Europe;Switzerland;12 338;19 585;20 835;14 455;466;80%
20200606;mobile;Europe;Spain;26 416;32 215;38 813;21 202;678;84%
20200606;mobile;Europe;Poland;26 206;29 118;41 597;11 818;569;68%
20200606;mobile;Asia;China;4 470;7 328;8 234;33 427;484;26%
20200606;mobile;Asia;South Korea;3 947;4 644;6 541;18 562;193;82%
20200606;mobile;Europe;Finland;33 682;41 075;63 193;15 264;397;48%
20200606;mobile;Europe;Portugal;6 927;13 854;19 241;31 452;596;79%
20200606;mobile;Europe;Russia;35 932;42 273;45 455;1 948;503;11%
20200606;mobile;Europe;Sweden;48 359;62 804;83 739;49 931;952;65%
20200606;tablet;Europe;Belgium;22 913;26 038;36 673;14 948;966;79%
20200606;tablet;Europe;Spain;51 077;76 234;89 687;809;794;53%
20200606;tablet;Europe;United Kingdom;56 474;78 435;91 204;28 560;646;16%
20200606;mobile;Oceania;New Zealand;35 973;40 420;51 820;47 170;105;29%
20200606;tablet;Asia;India;28 805;50 534;71 175;22 018;107;65%
20200606;tablet;Asia;Japan;11 824;19 384;25 845;14 812;703;41%
20200606;tablet;Europe;Germany;54 852;88 471;99 406;1 634;724;35%
20200606;tablet;Europe;Sweden;47 386;52 651;59 831;1 535;926;44%
20200606;desktop;Asia;India;39 225;49 031;71 059;8 344;643;46%
20200606;mobile;Asia;India;28 191;29 990;38 449;38 626;763;74%
20200606;desktop;Europe;United Kingdom;46 987;66 179;84 845;15 797;25;12%
20200606;mobile;Europe;United Kingdom;37 669;48 293;63 544;17 734;312;69%
20200606;desktop;Europe;Spain;2 324;3 141;4 244;40 313;411;68%
20200606;desktop;Asia;Japan;3 676;4 653;6 647;49 978;830;18%
20200606;desktop;Europe;Germany;9 333;11 966;18 409;3 649;904;48%
20200606;mobile;Europe;Germany;2 047;2 624;2 884;1 981;128;58%
20200606;desktop;Asia;South Korea;35 632;61 434;81 912;34 116;149;10%
20200606;desktop;Europe;Poland;34 164;37 959;49 298;27 033;461;45%
20200606;desktop;Europe;Italy;21 491;30 269;33 263;17 539;777;63%
20200606;mobile;Asia;Japan;30 477;33 492;37 213;20 451;232;76%
20200606;desktop;Europe;France;5 117;8 528;9 476;36 494;89;25%
20200606;mobile;Oceania;Australia;1 033;1 780;2 618;18 044;841;15%
20200606;mobile;Asia;Indonesia;22 082;26 930;28 347;7 977;242;18%
20200606;desktop;Asia;China;4 998;8 471;10 331;31 726;913;47%
20200606;mobile;Europe;France;49 759;65 472;97 719;17 634;872;17%
20200606;desktop;Oceania;Australia;41 567;45 678;49 116;44 424;504;18%
20200606;desktop;Asia;Indonesia;9 317;11 503;15 544;33 984;857;84%
20200606;desktop;Europe;Belgium;5 108;6 154;8 919;32 479;666;24%
20200606;mobile;Europe;Italy;2 982;4 734;5 569;13 902;988;74%
20200606;desktop;Europe;Switzerland;25 269;40 110;63 667;22 140;625;16%
20200606;desktop;Europe;Sweden;32 084;57 293;67 404;4 768;484;81%
20200606;desktop;Oceania;New Zealand;43 518;67 997;90 662;15 904;918;65%
20200606;desktop;Europe;Russia;50 529;80 205;87 179;25 230;394;29%
20200606;desktop;Americas;United States;44 826;64 966;94 153;11 573;860;44%
20200606;mobile;Americas;United States;24 228;47 505;64 196;41 558;616;70%
20200606;desktop;Americas;Canada;5 530;6 912;7 855;43 075;919;78%
20200606;tablet;Americas;United States;41 877;65 433;84 978;45 998;737;34%
20200606;desktop;Americas;Brazil;54 364;61 777;71 834;49 969;122;21%
20200606;mobile;Americas;Canada;6 780;7 137;10 344;9 922;988;83%
20200606;desktop;Americas;Mexico;2 708;4 751;7 788;7 547;221;67%
20200606;desktop;Americas;Colombia;35 275;44 652;53 798;4 907;34;17%
20200606;mobile;Americas;Mexico;18 561;27 704;34 202;957;469;54%
20200606;desktop;Americas;Argentina;42 883;71 472;85 086;32 215;600;75%
20200606;desktop;Africa;South Africa;10 662;18 383;27 437;24 458;432;39%
20200606;desktop;Africa;Morocco;44 250;56 012;60 883;37 469;900;31%
20200606;mobile;Africa;Nigeria;28 926;34 435;53 805;37 186;818;31%
20200606;mobile;Americas;Brazil;82 501;89 675;99 639;438;931;37%
20200606;mobile;Africa;South Africa;18 134;34 215;37 190;49 415;506;49%
20200606;tablet;Americas;Canada;19 645;33 296;41 620;6 545;358;44%
20200606;desktop;Africa;Algeria;2 556;4 333;5 855;17 658;398;28%
20200606;desktop;Africa;Egypt;49 925;81 844;93 004;18 865;248;43%
20200606;desktop;Africa;Kenya;52 504;61 769;80 220;47 554;142;16%
20200606;desktop;Africa;Nigeria;57 290;80 690;96 059;9 646;807;62%
20200606;mobile;Africa;Egypt;37 594;41 771;60 538;39 427;306;62%
20200606;mobile;Africa;Morocco;47 219;62 959;67 698;45 435;912;74%
20200606;mobile;Americas;Colombia;9 032;10 626;15 626;16 239;77;67%
20200607;mobile;Europe;Belgium;39 777;43 236;68 629;3 889;818;27%
20200607;mobile;Europe;Sweden;5 165;5 495;8 081;24 731;548;19%
20200607;tablet;Oceania;Australia;22 013;29 748;47 980;37 200;448;25%
20200607;mobile;Asia;South Korea;16 282;29 603;42 290;21 696;523;39%
20200607;tablet;Asia;India;23 762;35 465;46 665;20 258;11;12%
20200607;tablet;Europe;United Kingdom;18 079;21 782;35 132;11 135;10;45%
20200607;desktop;Europe;Finland;41 012;74 567;92 058;38 875;796;32%
20200607;mobile;Europe;Finland;61 141;65 043;81 304;33 184;510;33%
20200607;mobile;Europe;Portugal;13 309;15 298;19 867;19 319;299;42%
20200607;tablet;Asia;Indonesia;8 743;9 823;11 291;4 092;892;73%
20200607;tablet;Asia;Japan;27 523;32 765;46 148;15 320;363;66%
20200607;tablet;Europe;France;19 821;25 412;35 791;6 971;617;14%
20200607;desktop;Asia;India;69 428;77 142;92 942;4 904;701;61%
20200607;mobile;Asia;India;29 422;35 448;42 200;33 603;229;84%
20200607;desktop;Asia;South Korea;19 298;33 273;35 397;49 653;429;78%
20200607;desktop;Europe;Spain;38 898;62 739;96 522;28 445;810;34%
20200607;desktop;Europe;United Kingdom;2 720;4 690;7 688;34 923;42;75%
20200607;mobile;Europe;United Kingdom;40 160;53 547;57 577;17 425;546;42%
20200607;desktop;Europe;Germany;52 478;76 055;98 773;10 031;12;10%
20200607;desktop;Asia;Japan;20 515;25 643;29 818;17 939;184;10%
20200607;desktop;Europe;France;6 084;12 168;19 315;5 225;212;20%
20200607;desktop;Europe;Italy;7 086;8 240;8 860;4 287;627;37%
20200607;mobile;Europe;Germany;43 578;57 339;81 913;10 759;344;53%
20200607;mobile;Asia;Japan;33 381;60 692;74 015;11 706;829;60%
20200607;mobile;Asia;Indonesia;49 350;69 507;86 884;12 298;275;64%
20200607;desktop;Oceania;Australia;9 137;11 715;13 946;20 849;600;20%
20200607;mobile;Europe;France;32 806;54 677;65 092;31 438;734;56%
20200607;desktop;Asia;China;1 577;2 190;3 476;36 839;480;52%
20200607;desktop;Europe;Portugal;13 405;16 348;18 164;24 036;128;71%
20200607;mobile;Oceania;Australia;4 462;6 972;9 960;14 119;259;40%
20200607;mobile;Europe;Italy;47 234;69 462;95 153;34 964;557;78%
20200607;desktop;Europe;Belgium;62 033;72 131;86 905;47 248;66;53%
20200607;desktop;Europe;Russia;39 542;63 778;70 864;29 750;614;58%
20200607;desktop;Europe;Sweden;17 105;28 041;35 495;9 959;303;21%
20200607;desktop;Europe;Poland;2 194;3 090;4 292;13 979;880;25%
20200607;mobile;Asia;China;6 216;9 009;11 854;4 317;369;61%
20200607;mobile;Europe;Spain;33 477;63 164;87 728;39 046;379;33%
20200607;desktop;Oceania;New Zealand;6 777;8 165;13 609;13 736;69;43%
20200607;desktop;Asia;Indonesia;41 277;63 503;85 815;29 236;834;39%
20200607;desktop;Europe;Switzerland;1 545;2 861;4 147;20 377;228;35%
20200607;mobile;Europe;Switzerland;38 876;40 922;46 502;7 356;590;52%
20200607;mobile;Europe;Poland;7 814;9 302;13 680;36 249;281;68%
20200607;desktop;Americas;United States;45 617;65 167;93 096;36 159;235;40%
20200607;mobile;Americas;United States;1 327;1 951;3 049;37 615;321;41%
20200607;desktop;Americas;Canada;48 360;61 216;67 270;24 749;891;33%
20200607;tablet;Americas;United States;44 846;55 365;62 208;12 440;585;17%
20200607;mobile;Americas;Canada;53 457;79 787;83 986;27 106;690;10%
20200607;desktop;Americas;Mexico;11 848;13 618;15 653;39 699;517;37%
20200607;desktop;Americas;Colombia;37 378;40 192;54 313;45 575;705;23%
20200607;desktop;Americas;Brazil;9 767;10 502;17 503;34 062;687;75%
20200607;mobile;Americas;Brazil;8 949;13 982;19 154;17 838;743;38%
20200607;mobile;Americas;Mexico;12 226;14 555;21 724;32 004;212;79%
20200607;mobile;Africa;South Africa;9 164;10 296;14 502;22 739;965;32%
20200607;desktop;Africa;South Africa;18 831;30 373;37 497;38 953;920;64%
20200607;mobile;Africa;Morocco;23 009;37 720;62 867;4 648;461;83%
20200607;tablet;Americas;Canada;25 280;43 587;70 301;22 912;800;35%
20200607;desktop;Africa;Nigeria;23 968;30 728;50 374;5 592;134;48%
20200607;mobile;Africa;Nigeria;41 195;44 777;53 948;21 373;341;68%
20200607;mobile;Americas;Colombia;2 902;3 414;3 836;42 705;366;49%
20200607;desktop;Africa;Egypt;30 767;54 941;80 796;29 858;114;79%
20200607;desktop;Africa;Kenya;43 773;59 963;99 939;9 473;264;54%
20200607;mobile;Africa;Egypt;44 725;81 318;99 168;48 091;247;76%
20200607;mobile;Africa;Kenya;23 372;26 559;42 837;33 830;911;53%
20200607;mobile;Americas;Argentina;14 623;25 654;30 540;33 491;409;11%
20200607;tablet;Africa;Egypt;7 790;9 500;13 380;48 270;188;72%
20200608;mobile;Asia;South Korea;29 651;46 330;55 819;37 111;444;77%
20200608;mobile;Europe;Belgium;9 666;15 103;18 418;25 149;242;37%
20200608;mobile;Europe;Russia;35 760;68 770;98 243;5 560;76;18%
20200608;tablet;Europe;Spain;12 143;13 643;21 656;4 359;484;53%
20200608;desktop;Europe;Finland;44 130;76 087;83 612;30 080;948;33%
20200608;mobile;Oceania;New Zealand;46 753;71 928;78 183;8 840;174;84%
20200608;mobile;Europe;Portugal;39 158;47 754;53 060;43 406;622;53%
20200608;tablet;Oceania;Australia;5 906;11 813;19 053;22 989;340;82%
20200608;tablet;Asia;India;42 634;58 403;70 365;42 462;682;55%
20200608;tablet;Europe;Belgium;25 868;31 166;39 451;14 950;865;77%
20200608;tablet;Europe;Finland;8 585;13 207;18 343;19 102;732;44%
20200608;desktop;Asia;India;65 392;71 859;97 107;13 261;526;33%
20200608;desktop;Europe;United Kingdom;1 127;1 734;1 993;11 684;102;54%
20200608;desktop;Asia;Japan;63 690;77 671;93 579;26 745;846;29%
20200608;mobile;Asia;India;25 231;27 130;39 897;45 066;973;40%
20200608;desktop;Europe;Spain;36 563;61 971;70 422;33 165;86;16%
20200608;desktop;Europe;France;32 884;52 197;79 086;37 865;865;66%
20200608;desktop;Asia;South Korea;70 959;79 729;86 662;8 537;777;75%
20200608;mobile;Europe;United Kingdom;26 432;42 632;46 848;14 255;188;76%
20200608;desktop;Oceania;Australia;29 363;41 357;44 953;9 815;272;63%
20200608;desktop;Asia;China;8 596;15 919;26 097;35 695;173;83%
20200608;desktop;Europe;Germany;40 626;54 168;58 245;35 984;343;17%
20200608;desktop;Europe;Italy;20 806;40 011;43 490;11 526;663;64%
20200608;mobile;Europe;Germany;31 677;49 495;72 787;15 385;429;23%
20200608;desktop;Europe;Sweden;55 057;60 503;80 670;26 756;880;43%
20200608;mobile;Asia;Japan;16 526;28 994;40 269;30 769;972;24%
20200608;desktop;Europe;Russia;46 651;71 771;90 849;3 270;553;45%
20200608;mobile;Asia;China;41 176;59 676;85 251;38 605;571;11%
20200608;desktop;Asia;Indonesia;44 972;69 188;84 376;19 124;79;14%
20200608;mobile;Europe;Italy;27 283;54 565;89 451;34 939;804;75%
20200608;desktop;Europe;Poland;42 084;55 374;67 529;2 390;519;34%
20200608;desktop;Oceania;New Zealand;32 158;40 707;45 738;34 522;52;54%
20200608;desktop;Europe;Belgium;39 313;71 479;94 051;15 623;607;84%
20200608;mobile;Oceania;Australia;32 256;44 800;50 909;23 225;685;24%
20200608;mobile;Asia;Indonesia;17 072;21 610;35 427;666;30;15%
20200608;mobile;Europe;Spain;48 933;52 056;85 338;11 593;188;54%
20200608;mobile;Europe;France;71 592;87 307;98 098;8 629;821;66%
20200608;tablet;Europe;United Kingdom;44 916;52 842;63 665;20 610;725;51%
20200608;desktop;Europe;Switzerland;41 294;61 633;91 990;7 723;411;12%
20200608;desktop;Europe;Portugal;18 986;33 309;39 653;43 244;748;46%
20200608;mobile;Europe;Poland;45 035;56 294;61 189;20 460;142;24%
20200608;desktop;Americas;United States;8 313;12 224;20 040;20 539;438;14%
20200608;mobile;Americas;United States;4 100;6 721;8 508;4 181;84;37%
20200608;desktop;Americas;Canada;52 354;62 326;91 656;25 682;811;60%
20200608;tablet;Americas;United States;35 374;68 028;86 111;982;369;63%
20200608;mobile;Americas;Canada;580;893;1 353;40 934;770;24%
20200608;desktop;Americas;Brazil;5 064;6 028;9 134;36 425;323;48%
20200608;desktop;Americas;Colombia;32 599;59 271;80 096;48 807;851;49%
20200608;desktop;Americas;Mexico;20 223;24 662;26 807;10 197;53;30%
20200608;mobile;Americas;Brazil;61 881;75 464;82 928;42 995;661;71%
20200608;desktop;Africa;South Africa;50 882;73 742;82 856;20 873;263;43%
20200608;desktop;Americas;Argentina;13 300;18 733;22 845;24 233;320;68%
20200608;desktop;Africa;Morocco;29 647;47 818;50 870;39 747;479;38%
20200608;desktop;Africa;Nigeria;14 496;15 587;19 983;26 333;586;66%
20200608;mobile;Americas;Mexico;57 639;67 022;83 778;29 481;328;39%
20200608;tablet;Americas;Canada;1 763;1 981;3 145;35 615;506;56%
20200608;desktop;Africa;Egypt;23 640;34 261;36 064;36 946;707;80%
20200608;mobile;Africa;South Africa;63 706;77 690;91 400;21 310;143;23%
20200608;mobile;Africa;Egypt;41 262;65 496;99 236;12 692;779;13%
20200608;mobile;Africa;Nigeria;41 920;64 493;79 621;9 037;76;18%
20200608;desktop;Africa;Kenya;43 663;53 905;86 943;7 705;485;46%
20200608;mobile;Americas;Colombia;32 396;42 072;47 272;44 465;544;66%
20200609;mobile;Asia;China;25 728;27 664;32 546;11 176;900;13%
20200609;tablet;Europe;United Kingdom;46 695;63 966;68 781;22 903;971;76%
20200609;mobile;Europe;Spain;6 888;13 247;18 398;32 856;343;82%
20200609;mobile;Europe;Russia;3 730;4 389;5 486;47 228;437;18%
20200609;mobile;Europe;Sweden;56 271;89 320;95 021;3 987;53;38%
20200609;mobile;Oceania;New Zealand;10 894;16 020;20 025;29 490;178;12%
20200609;mobile;Europe;Belgium;13 614;19 174;30 435;1 868;222;28%
20200609;mobile;Europe;Finland;54 193;71 307;75 858;9 425;745;58%
20200609;tablet;Oceania;Australia;42 375;45 079;68 302;16 409;613;59%
20200609;tablet;Asia;India;43 105;49 546;77 416;46 844;463;43%
20200609;tablet;Asia;Japan;43 044;59 784;74 730;24 158;464;54%
20200609;tablet;Europe;Germany;18 098;23 504;37 910;3 331;102;36%
20200609;tablet;Europe;Spain;9 736;12 644;19 158;14 602;17;17%
20200609;tablet;Europe;France;363;638;966;14 352;245;13%
20200609;desktop;Asia;India;17 690;22 113;29 096;7 472;662;13%
20200609;desktop;Europe;France;37 700;40 106;61 702;31 881;391;66%
20200609;desktop;Europe;United Kingdom;49 095;69 148;90 984;4 391;313;68%
20200609;mobile;Asia;India;33 407;35 165;39 511;21 970;918;62%
20200609;desktop;Europe;Spain;3 720;6 889;7 570;36 573;649;38%
20200609;desktop;Asia;Japan;52 128;77 802;94 881;10 884;114;75%
20200609;desktop;Europe;Germany;41 510;45 616;76 026;43 335;248;21%
20200609;mobile;Europe;United Kingdom;69 761;75 012;97 418;6 015;714;24%
20200609;desktop;Oceania;Australia;45 367;76 894;80 941;46 400;400;26%
20200609;desktop;Asia;South Korea;6 955;7 643;10 057;4 358;426;33%
20200609;desktop;Europe;Italy;31 618;58 552;63 644;34 523;600;39%
20200609;mobile;Asia;Japan;3 694;6 370;7 583;34 937;917;79%
20200609;desktop;Europe;Switzerland;33 751;53 573;66 966;13 155;736;51%
20200609;desktop;Europe;Poland;60 195;65 429;68 873;41 131;798;18%
20200609;desktop;Europe;Russia;30 340;34 874;44 710;16 734;530;22%
20200609;desktop;Asia;China;55 940;72 649;87 529;12 643;446;73%
20200609;desktop;Europe;Belgium;30 824;48 928;59 668;48 357;710;80%
20200609;mobile;Europe;Germany;50 852;72 646;84 472;8 408;850;51%
20200609;desktop;Europe;Sweden;24 082;43 786;67 363;13 933;660;54%
20200609;mobile;Oceania;Australia;10 406;11 692;17 451;44 844;633;38%
20200609;mobile;Europe;France;1 771;2 643;4 333;10 661;123;72%
20200609;mobile;Europe;Italy;36 512;57 956;76 258;40 571;341;31%
20200609;desktop;Asia;Indonesia;4 105;5 196;7 118;20 590;953;37%
20200609;desktop;Europe;Finland;30 434;46 112;58 369;1 004;993;78%
20200609;desktop;Europe;Portugal;8 022;13 370;15 022;41 747;275;72%
20200609;mobile;Europe;Poland;37 814;71 348;81 077;29 882;187;29%
20200609;mobile;Asia;Indonesia;33 097;64 896;80 119;25 247;983;23%
20200609;mobile;Asia;South Korea;41 343;63 605;68 392;28 585;311;71%
20200609;mobile;Europe;Switzerland;34 978;51 438;80 372;39 044;608;33%
20200609;desktop;Americas;United States;40 385;65 137;84 594;49 463;496;64%
20200609;mobile;Americas;United States;51 604;67 900;76 292;16 090;838;36%
20200609;desktop;Americas;Canada;31 663;41 121;48 378;8 281;827;61%
20200609;desktop;Americas;Brazil;20 227;23 519;27 348;47 920;75;40%
20200609;desktop;Americas;Colombia;9 436;17 473;21 572;33 914;79;69%
20200609;mobile;Americas;Canada;34 757;36 586;42 053;42 778;687;66%
20200609;desktop;Americas;Mexico;4 509;7 643;12 529;31 575;635;77%
20200609;tablet;Americas;United States;28 242;30 698;39 356;20 797;129;16%
20200609;mobile;Americas;Brazil;39 456;44 333;59 110;19 936;30;67%
20200609;desktop;Africa;South Africa;17 923;21 086;23 692;20 028;378;78%
20200609;desktop;Americas;Argentina;25 801;49 617;64 438;37 785;879;39%
20200609;mobile;Americas;Mexico;7 201;12 860;18 637;30 805;741;18%
20200609;desktop;Africa;Egypt;4 115;4 425;7 254;5 226;296;62%
20200609;desktop;Africa;Kenya;38 694;64 490;71 655;92;888;84%
20200609;desktop;Africa;Morocco;30 537;41 266;61 591;7 482;655;32%
20200609;desktop;Africa;Nigeria;33 880;55 541;74 054;41 419;947;64%
20200609;mobile;Africa;Morocco;30 732;48 019;65 780;21 253;317;34%
20200609;mobile;Africa;South Africa;9 129;11 270;14 266;20 733;403;32%
20200609;mobile;Americas;Colombia;4 975;6 816;7 745;2 701;376;57%
20200609;mobile;Africa;Egypt;38 040;41 348;58 237;27 235;841;29%
20200609;mobile;Africa;Nigeria;21 128;25 152;34 455;33 572;348;33%
20200609;mobile;Americas;Argentina;56 934;63 260;90 371;10 205;886;19%
20200609;tablet;Americas;Mexico;39 673;57 497;64 603;17 787;393;49%
20200610;mobile;Asia;China;37 353;61 234;94 206;42 275;16;80%
20200610;mobile;Europe;Belgium;26 661;52 276;67 020;9 290;874;58%
20200610;mobile;Europe;France;45 393;63 933;77 028;28 839;249;34%
20200610;mobile;Europe;Poland;52 742;86 462;91 981;2 438;939;27%
20200610;mobile;Europe;Portugal;36 074;42 440;47 155;49 996;567;12%
20200610;tablet;Asia;India;37 218;48 335;69 050;5 212;127;49%
20200610;desktop;Oceania;New Zealand;23 684;29 239;32 131;43 815;407;27%
